,country_left,genre,is_presale,max_tickets,num_markets,price_max,price_min,sold_out,state,subgenre,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,metro_area,country_right,city_name,days_to_event
185504,US,Undefined,1,50,1.0,19.5,15.0,0.0,ME,Undefined,Aura,157.0,Aura,Portland,1000,0.061703999999999995,O.A.R.,none,Portland,US,Portland,257
286714,US,Metal,1,50,2.0,575.0,44.5,0.0,MN,Nu-Metal,Xcel Energy Center,343.0,Xcel Energy Center,Saint Paul,"20,554",0.165389,Ozzy Osbourne,Megadeth,Twin Cities,US,St. Paul,602
316663,US,Country,1,50,2.0,29.5,29.5,0.0,MO,Bluegrass,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.00922,Greensky Bluegrass,none,Kansas City,US,Kansas City,147
314744,US,Rock,1,4,2.0,95.0,35.0,0.0,MO,Pop,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.021965000000000002,Little Feat,none,Kansas City,US,Kansas City,103
168269,US,Country,1,50,1.0,59.75,29.75,0.0,KY,Country,Rupp Arena,236.0,Rupp Arena,Lexington,"24,500",0.056483000000000005,Casting Crowns,Kari Jobe,Lexington,US,Lexington,90
270921,US,Latin,1,8,3.0,495.0,55.0,0.0,MA,Latin,Agganis Arena,301.0,Agganis Arena,Boston,"7,200",0.001507,Spirit Family Reunion,Sabine McCalla,Boston / Cambridge,US,Allston,246
313185,US,Country,1,50,2.0,85.0,35.0,0.0,MO,Country,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.00010700000000000001,The Vatican,none,Kansas City,US,Kansas City,19
308502,US,Pop,0,50,1.0,200.0,50.0,0.0,MO,Adult Contemporary,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.072099,Rob Thomas,Max Frost,St Louis,US,St Louis,83
364632,US,Hip-Hop/Rap,1,50,1.0,36.5,36.5,0.0,WA,French Rap,WaMu Theater,638.0,WaMu Theater,Seattle,"7,000",0.285667,Hozier,Freya Ridings,Seattle,US,Seattle,134
315269,US,Rock,0,50,2.0,5.0,5.0,0.0,MO,Pop,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.00010700000000000001,The Vatican,none,Kansas City,US,Kansas City,57
56196,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
56349,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
56247,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
56451,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
56298,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
56400,US,Rock,0,50,1.0,79.95,79.95,0.0,CO,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,51
50125,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
50175,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
49975,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
50075,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
49925,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
50025,US,Latin,0,50,1.0,140.0,50.0,0.0,CO,Latin,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.0023870000000000002,The Australian Pink Floyd Show,none,Denver,US,Denver,39
332068,US,Rock,1,6,2.0,245.0,55.0,0.0,TN,Pop,Bridgestone Arena,556.0,Bridgestone Arena,Nashville,"19,712",0.335149,The Chainsmokers,5 Seconds of Summer,Nashville,US,Nashville,345
253413,US,Country,1,50,1.0,93.0,43.0,0.0,OK,Country,BOK Center,478.0,BOK Center,Tulsa,"19,199",0.021495,Lauren Daigle,AHI,Tulsa,US,Tulsa,413
158848,US,Rock,1,50,1.0,45.5,34.5,0.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.003668,Emmet Cohen,Ron Carter,Des Moines,US,Des Moines,191
78820,US,R&B,1,8,1.0,95.0,45.0,0.0,FL,Soul,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.01635,Gladys Knight,none,Fort Lauderdale,US,Hollywood,211
58816,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
58766,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
58716,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
58866,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
58966,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
58916,US,Blues,0,8,1.0,65.0,39.5,0.0,CO,Blues,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
282262,US,Hip-Hop/Rap,1,4,2.0,126.5,56.5,0.0,MN,French Rap,Xcel Energy Center,343.0,Xcel Energy Center,Saint Paul,"20,554",0.36247199999999996,Bon Iver,Feist,Twin Cities,US,St. Paul,62
224571,US,R&B,1,6,4.0,114.5,74.5,0.0,NY,R&B,Radio City Music Hall,438.0,Radio City Music Hall,New York City,"6,015",4e-06,Gaspard Dehaene,none,New York,US,New York,152
53524,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
53424,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
53274,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
53324,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
53474,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
53374,US,Rock,0,6,1.0,99.95,59.95,0.0,CO,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
179261,US,Undefined,1,50,1.0,,,1.0,ME,Undefined,Aura,157.0,Aura,Portland,1000,0.05575,Blue October,The Beta Machine,Portland,US,Portland,200
230142,US,Rock,1,50,2.0,30.0,30.0,0.0,NC,Pop,Ovens Auditorium,455.0,Ovens Auditorium,Charlotte,"2,460",0.016965,Bethel Music,none,Charlotte,US,Charlotte,352
157218,US,Rock,1,50,1.0,72.0,41.5,0.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.003668,Emmet Cohen,Ron Carter,Des Moines,US,Des Moines,183
55872,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
55920,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
56112,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
55968,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
56016,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
56064,US,Rock,0,50,1.0,45.0,45.0,0.0,CO,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.000174,Katya Zamolodchikova,none,Denver,US,Denver,30
158136,US,Jazz,1,50,1.0,56.5,36.5,0.0,IA,Jazz,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.01935,Ryan Bingham,none,Des Moines,US,Des Moines,237
280542,US,Latin,0,50,1.0,35.0,35.0,0.0,MI,Latin,DeVos Performance Hall,324.0,DeVos Performance Hall,Grand Rapids,"2,404",0.006652,La Santa Cecilia,none,Grand Rapids,US,Grand Rapids,84
227919,US,Hip-Hop/Rap,1,50,3.0,35.0,35.0,0.0,NY,French Rap,Webster Hall,429.0,Webster Hall,New York City,"1,500",0.031831,Caravan Palace,none,New York,US,New York,98
214756,US,Jazz,0,50,3.0,25.0,25.0,0.0,NJ,Jazz,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,5.6000000000000006e-05,Tangiers Blues Band,none,New York,US,Asbury Park,74
414876,US,Rock,1,50,1.0,62.5,32.5,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,39
158729,US,Rock,0,50,1.0,69.0,27.0,0.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.01935,Ryan Bingham,none,Des Moines,US,Des Moines,191
225737,US,Country,1,4,4.0,160.0,45.0,0.0,NY,Country,Radio City Music Hall,438.0,Radio City Music Hall,New York City,"6,015",0.00029,Orchestra Of St. Luke's,Béatrice Rana,New York,US,New York,83
156739,US,Rock,1,50,1.0,,,1.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.003668,Emmet Cohen,Ron Carter,Des Moines,US,Des Moines,302
285455,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,21.0,Orpheum Theatre,Phoenix,"1,364",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285889,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,384.0,Orpheum Theatre,Phoenix,1364,0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285827,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,312.0,Orpheum Theatre,Madison,1700,0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285765,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,552.0,Orpheum Theatre,Memphis,"2,400[25]",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285703,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,336.0,Orpheum Theatre,Minneapolis,"2,579",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285641,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,302.0,Orpheum Theatre,Boston,"2,700",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285579,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,84.0,Orpheum Theatre,San Francisco,"2,203",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
285517,US,Rock,1,50,1.0,244.5,47.5,0.0,MN,Pop,Orpheum Theatre,55.0,Orpheum Theatre,Los Angeles,"2,000",0.020224000000000002,John Hiatt,none,Twin Cities,US,Minneapolis,141
276220,US,Rock,1,8,1.0,151.0,24.75,0.0,MI,Pop,Van Andel Arena,322.0,Van Andel Arena,Grand Rapids,"13,184",0.042288,Alabama,Restless Heart,Grand Rapids,US,Grand Rapids,98
159026,US,Rock,1,50,1.0,45.5,34.5,0.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.003668,Emmet Cohen,Ron Carter,Des Moines,US,Des Moines,191
305550,US,Rock,1,50,1.0,99.5,59.5,0.0,MO,Pop,Stifel Theatre,368.0,Stifel Theatre,St. Louis,"3,100",0.072099,Rob Thomas,Max Frost,St Louis,US,St Louis,261
34704,US,Rock,0,50,1.0,48.0,28.0,0.0,CA,Pop,The Rose,242.0,The Rose,Pasadena,800,0.00119,Jack Russell's Great White,none,Los Angeles,US,Pasadena,267
223548,US,Rock,1,50,3.0,30.0,30.0,0.0,NY,Alternative Rock,Webster Hall,429.0,Webster Hall,New York City,"1,500",0.098887,Taking Back Sunday,none,New York,US,New York,183
307181,US,Rock,1,50,2.0,115.0,35.0,0.0,MO,Pop,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.00010700000000000001,The Vatican,none,Kansas City,US,Kansas City,89
370311,US,Rock,1,50,1.0,105.0,40.0,0.0,WA,Pop,WaMu Theater,638.0,WaMu Theater,Seattle,"7,000",0.285667,Hozier,Freya Ridings,Seattle,US,Seattle,190
331087,US,Religious,1,50,1.0,75.0,25.0,0.0,SD,Gospel,Denny Sanford Premier Center,547.0,Denny Sanford Premier Center,Sioux Falls,"12,500",0.000454,Lukr,none,Chicago,US,Chicago,106
359215,US,Hip-Hop/Rap,0,50,2.0,,,1.0,VA,French Rap,Hampton Coliseum,624.0,Hampton Coliseum,Hampton,"13,800",0.14091800000000002,Sounds Of Blackness,Common,Newport News,US,Hampton,31
252871,US,Country,1,50,1.0,37.98,32.56,0.0,OK,Country,BOK Center,478.0,BOK Center,Tulsa,"19,199",0.056606,Casting Crowns,Hillsong Worship,Tulsa,US,Tulsa,99
308969,US,Rock,1,50,2.0,99.0,45.0,0.0,MO,Pop,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.00922,Greensky Bluegrass,none,Kansas City,US,Kansas City,175
411584,US,Rock,1,50,1.0,77.0,37.0,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,214
86234,US,Rock,1,4,2.0,499.5,39.5,0.0,GA,Alternative Rock,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.216022,Carrie Underwood,Maddie and Tae,Atlanta,US,Atlanta,211
86434,US,Rock,1,4,2.0,499.5,39.5,0.0,GA,Alternative Rock,State Farm Arena,593.0,State Farm Arena,Hidalgo,"6,800",0.216022,Carrie Underwood,Maddie and Tae,Atlanta,US,Atlanta,211
177428,US,Rock,1,50,1.0,25.0,25.0,0.0,ME,Alternative Rock,Aura,157.0,Aura,Portland,1000,0.000319,Tusk,none,Portland,US,Portland,295
415024,US,Rock,1,50,1.0,62.5,32.5,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,39
268567,US,Latin,1,50,3.0,131.0,41.0,0.0,MA,Latin,Agganis Arena,301.0,Agganis Arena,Boston,"7,200",0.041464,Bea Miller,none,Boston / Cambridge,US,Boston,169
299202,US,Rock,0,50,1.0,84.99,39.99,0.0,MS,Pop,Hard Rock Live,150.0,Hard Rock Live,Hollywood,"6,500",0.026952999999999998,Patti Labelle,none,Mobile,US,Biloxi,120
67693,US,Latin,0,50,1.0,30.0,30.0,0.0,DC,Latin,Howard Theatre,135.0,Howard Theatre,Washington,"1,000",0.001813,Vacation Manor,Night Traveler,Washington,US,Washington,175
79564,US,Metal,0,50,1.0,21.5,21.5,0.0,FL,Nu-Metal,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",0.011836,The Dangerous Summer,Locket (CA),Portland,US,Portland,152
259533,US,Hip-Hop/Rap,1,8,1.0,500.5,50.5,0.0,OR,French Rap,Moda Center,506.0,Moda Center,Portland,"15,100 ",0.171157,Bring Me The Horizon,Sleeping With Sirens,Portland,US,Portland,87
132561,US,Rock,1,50,3.0,219.0,34.5,0.0,IL,Pop,United Center,208.0,United Center,Chicago,"23,500",0.034816,Bob Seger & The Silver Bullet Band,none,Chicago,US,Chicago,339
250664,US,Hip-Hop/Rap,1,4,1.0,126.5,56.5,0.0,OK,French Rap,BOK Center,478.0,BOK Center,Tulsa,"19,199",0.056606,Casting Crowns,Hillsong Worship,Tulsa,US,Tulsa,92
185670,US,Blues,1,50,1.0,20.0,20.0,0.0,ME,Blues,Aura,157.0,Aura,Portland,1000,0.000421,Dirty Deeds,none,Portland,US,Portland,246
408369,US,Rock,1,50,1.0,79.5,49.5,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,116
179945,US,Jazz,1,8,1.0,59.5,39.5,0.0,ME,Jazz,Aura,157.0,Aura,Portland,1000,0.000421,Dirty Deeds,none,Portland,US,Portland,218
236826,US,Pop,1,50,2.0,125.0,35.0,0.0,NC,Adult Contemporary,Ovens Auditorium,455.0,Ovens Auditorium,Charlotte,"2,460",0.025555,Paul Anka,none,Charlotte,US,Charlotte,80
387995,US,Rock,1,50,1.0,57.0,37.0,0.0,WA,Alternative Rock,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.004933,Hot Tuna,David Bromberg,Seattle,US,Seattle,238
67642,US,R&B,0,50,1.0,25.0,25.0,0.0,DC,Funk,Howard Theatre,135.0,Howard Theatre,Washington,"1,000",4e-06,TWENTY20,Sunhead,Washington,US,Washington,58
283984,US,Country,1,50,2.0,,,1.0,MN,Country,Xcel Energy Center,343.0,Xcel Energy Center,Saint Paul,"20,554",0.27961199999999997,Chance the Rapper,none,Twin Cities,US,St. Paul,207
181642,US,Rock,1,50,1.0,25.0,25.0,0.0,ME,Pop,Aura,157.0,Aura,Portland,1000,0.000421,Dirty Deeds,none,Portland,US,Portland,288
131709,US,Rock,1,50,3.0,195.0,49.5,0.0,IL,Pop,United Center,208.0,United Center,Chicago,"23,500",0.15529400000000002,Jonas Brothers,Bebe Rexha,Chicago,US,Chicago,286
157967,US,Rock,1,4,1.0,56.0,36.0,0.0,IA,Pop,Hoyt Sherman Place,227.0,Hoyt Sherman Place,Des Moines,"1,252",0.010255,Blackberry Smoke,The Record Company,Des Moines,US,Des Moines,142
241580,US,Rock,1,50,1.0,174.5,20.0,0.0,OH,Pop,PNC Pavilion,491.0,PNC Pavilion,Cincinnati,"4,100",3.8e-05,Hello Weekend,DJ MARCUS,Indianapolis,US,Indianapolis,182
404238,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
404906,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
404739,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
404405,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
405073,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
404572,US,Folk,1,50,1.0,31.0,31.0,0.0,WA,Indie Folk,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.031797000000000006,Jon Pardi,Riley Green,Seattle,US,Seattle,230
271331,US,R&B,1,6,3.0,75.5,35.5,0.0,MA,R&B,Agganis Arena,301.0,Agganis Arena,Boston,"7,200",0.010661,The Aquabats,Koo Koo Kanga Roo,Boston / Cambridge,US,Boston,145
376884,US,Rock,1,50,1.0,37.0,27.0,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,326
84915,US,Rock,1,4,2.0,79.5,39.5,0.0,GA,Pop,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.216022,Carrie Underwood,Maddie and Tae,Atlanta,US,Atlanta,92
371187,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
370362,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
370527,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
370692,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
370857,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
371022,US,Pop,1,50,1.0,48.0,31.0,0.0,WA,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.03841,Billy Cox,Joe Satriani,Seattle,US,Seattle,193
74034,US,Rock,1,50,1.0,18.0,18.0,0.0,FL,Pop,Revolution Live,166.0,Revolution Live,Fort Lauderdale,"1,300",6.7e-05,Sammy Miller and the Congregation,none,Fort Lauderdale,US,Fort Lauderdale,128
281339,US,Rock,1,50,2.0,231.5,36.5,0.0,MN,Pop,Xcel Energy Center,343.0,Xcel Energy Center,Saint Paul,"20,554",0.005633,Lucie Silvas,none,Twin Cities,US,St. Paul,128
382787,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
382645,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
382077,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
382503,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
382361,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
382219,US,Rock,1,50,1.0,33.5,33.5,0.0,WA,Alternative Rock,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.021763,Sleater-Kinney,none,Seattle,US,Seattle,163
95893,US,Religious,1,8,2.0,153.5,24.0,0.0,GA,Gospel,State Farm Arena,593.0,State Farm Arena,Hidalgo,"6,800",0.27961199999999997,Chance the Rapper,none,Atlanta,US,Atlanta,88
95732,US,Religious,1,8,2.0,153.5,24.0,0.0,GA,Gospel,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.27961199999999997,Chance the Rapper,none,Atlanta,US,Atlanta,88
412283,US,Rock,1,50,1.0,26.0,22.5,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,186
177909,US,Rock,1,8,1.0,28.0,28.0,0.0,ME,Alternative Rock,Aura,157.0,Aura,Portland,1000,0.000421,Dirty Deeds,none,Portland,US,Portland,232
82029,US,Rock,1,6,2.0,195.0,70.0,0.0,GA,Pop,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.015868,La Arrolladora Banda el Limón,none,Atlanta,US,Atlanta,351
82194,US,Rock,1,6,2.0,195.0,70.0,0.0,GA,Pop,State Farm Arena,593.0,State Farm Arena,Hidalgo,"6,800",0.015868,La Arrolladora Banda el Limón,none,Atlanta,US,Atlanta,351
185338,US,Blues,1,50,1.0,45.0,25.0,0.0,ME,Blues,Aura,157.0,Aura,Portland,1000,0.000421,Dirty Deeds,none,Portland,US,Portland,225
314478,US,Rock,1,50,2.0,250.0,45.0,0.0,MO,Pop,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.000654,Disentomb,Visceral Disgorge,Kansas City,US,Kansas City,91
330639,US,Metal,1,50,1.0,76.5,26.5,0.0,SD,Nu-Metal,Denny Sanford Premier Center,547.0,Denny Sanford Premier Center,Sioux Falls,"12,500",0.06467200000000001,Chris Tomlin,none,Sioux Falls,US,Sioux Falls,91
182903,US,Rock,1,8,1.0,20.0,20.0,0.0,ME,Pop,Aura,157.0,Aura,Portland,1000,0.002739,Ripe,Castlecomer,Portland,US,Portland,92
88905,US,Latin,1,50,2.0,185.0,65.0,0.0,GA,Latin,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.216022,Carrie Underwood,Maddie and Tae,Atlanta,US,Atlanta,162
282263,US,Rock,1,50,2.0,147.0,26.5,0.0,MN,Alternative Rock,Xcel Energy Center,343.0,Xcel Energy Center,Saint Paul,"20,554",0.36247199999999996,Bon Iver,Feist,Twin Cities,US,St. Paul,118
381047,US,Rock,1,50,1.0,,,1.0,WA,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.041552,Joe Bonamassa,none,Seattle,US,Seattle,357
